id,name,jurisdiction_id
343,Deutsche Kinemathek - Museum für Film und Fernsehen,1
333,Deutsche Bundesbank - Hauptverwaltung München,1
332,Deutsche Bundesbank - Hauptverwaltung Mainz,1
331,Deutsche Bundesbank - Hauptverwaltung Leipzig,1
330,Deutsche Bundesbank - Hauptverwaltung Hannover,1
329,Deutsche Bundesbank - Hauptverwaltung Hamburg,1
319,Deutsche Bundesbank - Hauptverwaltung Düsseldorf,1
314,Deutsche Akademie Rom Villa Massimo,1
313,Deutsche Akademie der Technikwissenschaften,1
312,Deutsche Akademie der Naturforscher Leopoldina,1
310,Das Waffensystemkommando der Luftwaffe,1
307,Centrum für internationale Migration und Entwicklung,1
230,Bundeswehrzentralkrankenhaus Koblenz,1
229,Bundeswehrverwaltungstelle Belgien,1
228,Bundeswehrverwaltungsstelle USA Kanada,1
227,Bundeswehrverwaltungsstelle Polen,1
226,Bundeswehrverwaltungsstelle Niederlande,1
224,Bundeswehrverwaltungsstelle Großbritannien,1
222,Bundeswehrverwaltungsschule IV,1
221,Bundeswehrverwaltungsschule I-Technik,1
220,Bundeswehrverwaltungsschule II,1
217,Bundeswehrkrankenhaus Hamburg,1
214,Bundeswehrfachschule Naumburg,1
213,Bundeswehrfachschule München,1
212,Bundeswehrfachschule Köln,1
210,Bundeswehrfachschule Kassel,1
208,Bundeswehrfachschule Hannover,1
206,Bundeswehrfachschule Berlin,1
16284,Bundespolizeirevier Hamburg-Hauptbahnhof,1
16321,Bundespolizeiinspektion München,1
83,Bundeslotsenkammer,1
54,Bundesbeauftragter für die Behandlung von Zahlungen an die Konversionskasse,1
306,Bundesbeauftragter für den Zivildienst,1
304,"Bundesbeauftragter für das Bergmannssiedlungsvermögen bei der Treuhandstelle, für Bergmannswohnstätten im rheinisch-westfälischen Steinkohlebezirk und der Wohnungsbaugesellschaft Rhein Braunkohle",1
15171,"Bundesanstalt Technisches Hilfswerk Landesverband Hessen, Rheinland-Pfalz, Saarland",1
15168,"Bundesanstalt Technisches Hilfswerk Landesverband Bremen, Niedersachsen",1
15172,Bundesanstalt Technisches Hilfswerk Landesverband Bayern,1
15173,Bundesanstalt Technisches Hilfswerk Landesverband Baden-Württemberg,1
259,Bundesagentur für Arbeit - Regionaldirektion Sachsen,1
260,Bundesagentur für Arbeit - Regionaldirektion Sachsen Anhalt Thüringen,1
258,Bundesagentur für Arbeit - Regionaldirektion Rheinland-Pfalz-Saarland,1
252,Bundesagentur für Arbeit - Regionaldirektion Bayern,1
251,Bundesagentur für Arbeit - Regionaldirektion Baden-Württemberg,1
15902,BITMARCK Holding GmbH,1
15651,Bildungszentrum der Bundeswehr,1
237,Berufsgenossenschaft der Bauwirtschaft,1
163,Berufsbildungszentrum Koblenz,1
162,Berufsbildungszentrum Kleinmachnow,1
161,Bernhard-Nocht-Institut für Tropenmedizin,1
41,Ausbildungszentrum Munster,1
42,Ausbildungszentrum Spezielle Operationen,1
11,Alfred-Wegener Institut für Polar- und Meeresforschung in der Helmholz-Gemeinschaft,12
10,Alexander-von-Humboldt-Stiftung,1
15847,Aktion Psychisch Kranke e.V.,1
8,Akademie für Raumforschung und Landesplanung,1
14384,Agentur für Arbeit Zwickau,1
14383,Agentur für Arbeit Würzburg,1
14382,Agentur für Arbeit Wiesbaden,1
11094,Agentur für Arbeit Weilheim,1
11093,Agentur für Arbeit Weiden,1
14379,Agentur für Arbeit Waiblingen,1
5780,Agentur für Arbeit Wadern,1
5779,Agentur für Arbeit Völklingen,1
14378,Agentur für Arbeit Vechta,1
14377,Agentur für Arbeit Ulm,1
14376,Agentur für Arbeit Trier,1
11092,Agentur für Arbeit Traunstein,1
5778,Agentur für Arbeit Sulzbach,1
5777,Agentur für Arbeit St. Wendel,1
5776,Agentur für Arbeit St. Ingbert,1
11091,Agentur für Arbeit Schweinfurt,1
11090,Agentur für Arbeit Schwandorf,1
14368,Agentur für Arbeit Schwäbisch Hall – Tauberbischofsheim,1
5775,Agentur für Arbeit Saarlouis,1
5774,Agentur für Arbeit Saarbrücken,1
14365,Agentur für Arbeit Rottweil – Villingen-Schwennigen,1
14363,Agentur für Arbeit Riesa,1
14361,Agentur für Arbeit Reutlingen,1
14358,Agentur für Arbeit Plauen,1
14357,Agentur für Arbeit Pirna,1
14356,Agentur für Arbeit Pfarrkirchen,1
11087,Agentur für Arbeit Passau,1
14353,Agentur für Arbeit Oschatz,1
14352,Agentur für Arbeit Oldenburg – Wilhelmshaven,1
14351,Agentur für Arbeit Offenburg,1
14350,Agentur für Arbeit Offenbach,1
14346,Agentur für Arbeit Nienburg – Verden,1
14344,Agentur für Arbeit Neuruppin,1
5773,Agentur für Arbeit Neunkirchen,1
14342,Agentur für Arbeit Neubrandenburg,1
14341,Agentur für Arbeit Nagold – Pforzheim,1
14340,Agentur für Arbeit Montabaur,1
5772,Agentur für Arbeit Merzig,1
14336,Agentur für Arbeit Marburg,1
14335,Agentur für Arbeit Mannheim,1
14332,Agentur für Arbeit Lüneburg – Uelzen,1
14331,Agentur für Arbeit Ludwigshaven,1
14330,Agentur für Arbeit Ludwigsburg,1
14328,Agentur für Arbeit Lörrach,1
14327,Agentur für Arbeit Limburg – Wetzlar,1
5771,Agentur für Arbeit Lebach,1
11084,Agentur für Arbeit Landshut-Pfarrkirchen,1
14325,Agentur für Arbeit Landau,1
14323,Agentur für Arbeit Korbach,1
14322,Agentur für Arbeit Konstanz – Ravensburg,1
14320,Agentur für Arbeit Koblenz – Mayen,1
14319,Agentur für Arbeit Kiel,1
11083,Agentur für Arbeit Kempten-Memmingen,1
14318,Agentur für Arbeit Kassel,1
14317,Agentur für Arbeit Kaiserslautern – Pirmasens,1
11082,Agentur für Arbeit Ingolstadt,1
5770,Agentur für Arbeit Homburg,1
11081,"Agentur für Arbeit Hof, Geschäftsstelle Münchberg",1
14314,Agentur für Arbeit Hildesheim,1
5769,Agentur für Arbeit Heusweiler,1
14312,Agentur für Arbeit Helmstedt,1
14311,Agentur für Arbeit Heilbronn,1
14310,Agentur für Arbeit Heidelberg,1
14307,Agentur für Arbeit Hanau,1
14305,Agentur für Arbeit Hameln,1
14302,Agentur für Arbeit Hagen,1
14301,Agentur für Arbeit Greifswald,1
11080,Agentur für Arbeit Fürth,1
14295,Agentur für Arbeit Freising,1
14294,Agentur für Arbeit Freiburg,1
14293,Agentur für Arbeit Freiberg,1
14287,Agentur für Arbeit Emden – Leer,1
14285,Agentur für Arbeit Eberswalde,1
11079,Agentur für Arbeit Donauwörth,1
11078,Agentur für Arbeit Deggendorf,1
14278,Agentur für Arbeit Darmstadt,1
5768,Agentur für Arbeit Blieskastel,1
14266,Agentur für Arbeit Bergisch Gladbach,1
11077,Agentur für Arbeit Bayreuth-Hof,1
14265,Agentur für Arbeit Bautzen,1
11076,Agentur für Arbeit Bamberg-Coburg,1
14264,Agentur für Arbeit Balingen,1
14263,Agentur für Arbeit Bad Oldeslohe,1
14261,Agentur für Arbeit Bad Homburg,1
11074,Agentur für Arbeit Aschaffenburg,1
14259,Agentur für Arbeit Ansbach – Weißenburg,1
14258,Agentur für Arbeit Annaberg-Buchholz,1
14257,Agentur für Arbeit Altenburg – Gera,1
14255,Agentur für Arbeit Aalen,1
3,Absatzförderungsfonds der deutschen Land- und Ernährungswirtschaft - Absatzfonds,1
2,Absatzförderungsfonds der deutschen Forst- und Holzwirtschaft - Holzabsatzfonds,1
16414,swb AG,12
10170,Gemeinde Jork,93
18202,Untere Naturschutzbehörde Recklinghausen,2
18173,Bauordnungsamt Herten,2
9510,Gemeinde Bad Emstal,94
8028,Gemeinde Althengstett,91
8014,Gemeinde Aitrach,91
8360,Gemeinde Jettingen,91
8018,Gemeinde Alfdorf,91
9131,Stadt Adelsheim,91
8045,Gemeinde Auggen,91
9309,Stadt Neckargemünd,91
16427,Stadtwerke Lübeck GmbH,11
15915,Stadtwerke Velbert GmbH,2
13808,Hessisches Amt für Versorgung und Soziales  Kassel,94
16833,"Arbeitsgemeinschaft der für Städtebau, Bau- und Wohnungswesen zuständigen Minister und Senatoren der 16 Länder der Bundesrepublik Deutschland",1
985,Zentrum für internationale Friedenseinsätze gGmbH,1
17729,Landratsamt Heilbronn Ausländerbehörde,91
3705,Landesbetrieb Forst Brandenburg,3
13642,Errichtungsausschuss der Pflegekammer Schleswig-Holstein,11
8011,Gemeinde Aichwald,91
16389,Verwaltungsgericht Leipzig,89
6795,Stadtverwaltung Illertissen,92
9508,Gemeinde Bad Arolsen,94
11247,Finanzamt Garmisch-Partenkirchen,92
13557,Industrie- und Handelskammer Aachen,2
14391,WFB Wirtschaftsförderung Bremen GmbH,12
2677,Finanzamt Münster-Innenstadt,2
8000,Gemeinde Abstatt,91
16235,Gymnasium Marienthal,5
12881,Oberverwaltungsgericht Hamburg,5
15631,Kommunalaufsicht Rendsburg-Eckernförde,11
13687,FQA Landeshauptstadt München,92
16045,Europäische Verwaltungsakademie,107
10911,Staatsbetrieb Geobasisinformation und Vermessung Sachsen (GeoSN),89
3191,Kommunalverwaltung Lübbecke,2
8357,Gemeinde Jagsthausen,91
14688,Medizinischer Dienst Nordrhein,2
9128,Stadt Aach,91
11104,Amtsgericht Augsburg,92
8039,Gemeinde Assamstadt,91
8359,Gemeinde Jestetten,91
16378,Oberverwaltungsgericht Mecklenburg-Vorpommern,7
8101,Gemeinde Böllen,91
14983,Landratsamt Dingolfing-Landau - Gesundheitsamt,92
8006,Gemeinde Affalterbach,91
8012,Gemeinde Aidlingen,91
8036,Gemeinde Appenweier,91
8029,Gemeinde Althütte,91
8030,Gemeinde Altlußheim,91
8005,Gemeinde Adelmannsfelden,91
8023,Gemeinde Allmersbach im Tal,91
7619,Stadtordnungsdienst Ordnungsamt,13
8986,"Ordnung, Gewerbe, StraßenverkehrStadt Waldkirch Stadt Waldkirch",91
8361,Gemeinde Jungingen,91
8358,Gemeinde Jagstzell,91
9178,Stadt Creglingen,91
8126,Gemeinde Cleebronn,91
18175,Gemeinde Altheim (bei Riedlingen),91
18176,Gemeinde Altheim (bei Ehingen),91
9137,Stadt Aulendorf,91
8042,Gemeinde Au,91
8041,Gemeinde Attenweiler,91
8040,Gemeinde Asselfingen,91
8034,Gemeinde Amtzell,91
8032,Gemeinde Ammerbuch,91
8031,Gemeinde Altshausen,91
9135,Stadt Altensteig,91
8026,Gemeinde Altenriet,91
8024,Gemeinde Altbach,91
8022,Gemeinde Allmendingen,91
8021,Gemeinde Allmannsweiler,91
8020,Gemeinde Alleshausen,91
8017,Gemeinde Aldingen,91
9132,Stadt Aichtal,91
8780,Gemeindeverwaltung Aichstetten,91
8010,Gemeinde Aichhalden,91
8008,Gemeinde Ahorn,91
8007,Gemeinde Aglasterhausen,91
8002,Gemeinde Achberg,91
8001,Gemeinde Abtsgmünd,91
786,Patentanwaltskammer,1
7218,Landwirtschaftskammer Schleswig-Holstein,11
15663,Bad Wilsnack/Weisen,3
13100,Sparkasse Passau,92
15810,Spreenhagen,3
3426,Kommunalverwaltung Reichshof,2
16201,Albert-Schweitzer-Schule Wiesbaden,94
13165,Müritz-Sparkasse,7
12381,Gemeinde Herrenhof,10
14081,Jobcenter Stuttgart,91
15081,Landkreis Meißen - Gesundheitsamt,89
11279,Finanzamt Schrobenhausen,92
13295,Stadtsparkasse Düsseldorf,2
15175,Bezirk Oberbayern,92
15000,Landratsamt Ansbach - Gesundheitsamt,92
7183,Gemeinde Harrislee,11
2929,Landesbetrieb Wald und Holz NRW Regionalforstamt Soest - Sauerland,2
10365,Samtgemeinde Horneburg,93
15079,Landratsamt Bautzen - Gesundheitsamt,89
3972,Berlin Partner GmbH,4
13910,Stadt Essen – Gesundheitsamt – Heimaufsicht,2
10362,Samtgemeinde Himmelpforten,93
17073,Stadt Halle - Dienstleistungszentrum Bürgerbeteiligung,13
16644,Landratsamt Oberallgäu Immissionsschutz,92
3609,Amtsgericht Zossen,3
15834,Woltersdorf,3
16511,Haupt- und Ordnungsamt Köngen,91
9304,Stadt Munderkingen,91
9189,Stadt Ellwangen (Jagst),91
14731,WirtschaftsEntwicklungsGesellschaft Bochum mbH,2
3973,Grün Berlin GmbH,4
17181,Stadtvermessungsamt Frankfurt am Main,94
15024,Landratsamt Lindau - Fachbereich Gesundheit,92
16498,Ruhrbahn GmbH,2
16552,Amtsgericht Erfurt,10
11479,Gemeinde Buckenhof - Landkreis Erlangen-Höchstadt-,92
6928,Stadt Bad Liebenstein,10
14609,Fachhochschule für Rechtspflege Nordrhein-Westfalen,2
321,Deutsche Zentrale für Tourismus e. V.,1
597,Institut für Auslandsbeziehungen e.V.,1
13908,WTG-Behörde Landkreis Unna,2
17182,Stadt Senden,92
10350,Samtgemeinde Hage,93
13546,Tierärztekammer Nordrhein-Westfalen,2
11502,Gemeinde Denkendorf - Landkreis Eichstätt-,92
7267,Amt für Finanzen / Investitionen,13
15114,Landratsamt Ilm-Kreis - Gesundheitsamt,10
16913,Jugend und Familienberatungszentrum Tübingen,91
9210,Stadt Gaggenau,91
14026,Jobcenter Verden Diepholz Nienburg,93
16208,Stadtwerke Stade GmbH,93
16434,Abfallwirtschaft Südholstein GmbH,11
2401,Amtsgericht Menden (Sauerland),2
14579,Hochschule für angewandte Wissenschaften Neu-Ulm / University of Applied Sciences,92
5188,Amt Parchimer Umland,7
16803,Amt für Soziales der Landeshauptstadt Düsseldorf,2
6171,Ministerium der Justiz - Bürgerbeauftragter,9
647,Koordinator der Bundesregierung für Güterverkehr und Logistik,1
17047,Max Schmeling-Stadtteilschule,5
7364,Dessau-Rosslau - Amt für Umwelt- und Naturschutz,13
16451,Strittmatter-Gymnasium Gransee,3
17046,Gymnasium Ricarda Huch-Schule Braunschweig,93
17005,Balthasar Neumann Schule 1,91
15099,Landkreis Wittenberg - Fachdienst Gesundheit,13
2915,Landesbetrieb Wald und Holz NRW Postfach,2
4106,StadtWerke Rösrath,2
7146,Amtsgericht Itzehoe,11
3044,Schulamt für den Kreis Borken,2
2349,Amtsgericht Euskirchen / Zentrale Mahnabteilung -ZEMA II,2
17039,Regierungspräsidium Darmstadt - Abteilung Regionalplanung / Bauwesen / Wirtschaft / Verkehr,94
13151,Sparkasse Laubach-Hungen,94
5593,Baudezernat - Saarbrücken,9
13502,Rechtsanwaltskammer Mecklenburg-Vorpommern,7
13725,Landratsamt Emmendingen – Ordnungsamt – Heimaufsicht,91
3070,Schulamt für den Rheinisch-Bergischen Kreis,2
4542,Generalstaatsanwaltschaft Koblenz,6
52,Beauftragter der Bundesregierung für die Nachrichtendienste,1
16185,Verbandsgemeinde Rheinauen,6
157,Beauftragter der Bundesregierung für Mittelstand,1
15976,Kliniken der Stadt Köln gGmbH,2
3394,Kommunalverwaltung Ahaus,2
6983,Stadtwerke Nordhausen - Holding für Versorgung und Verkehr GmbH,10
13804,Hessisches Amt für Versorgung und Soziales Darmstadt,94
15958,Stadtwerke Leipzig,89
15937,Lebensmittelüberwachung Bremerhaven,12
16954,Oberbürgermeister Aschersleben,13
4812,Staatsanwaltschaft Frankenthal (Pfalz),6
15008,Landratsamt Aschaffenburg - Abteilung 5 - Gesundheitsamt,92
2795,Institut für öffentliche Verwaltung NRW,2
13612,Rechtsanwaltskammer Schleswig-Holstein,11
6817,Stadtverwaltung Pullach,92
2755,Generalstaatsanwaltschaft Hamm,2
5616,Straßenverkehrsbehörde - Saarpfalz-Kreis,9
11992,Jobcenter Landkreis München,92
15013,Landratsamt Miltenberg - Gesundheitsamt,92
13289,Stadt-Sparkasse Solingen,2
3118,Staatsanwaltschaft Bochum,2
7103,Amt Kropp-Stapelholm,11
6998,Thüringer Landesanstalt für Umwelt und Geologie,10
14650,Ostbayerische Technische Hochschule Amberg-Weiden,92
16974,LNVG Landesnahverkehrsgesellschaft Niedersachsen mbH,93
10445,Stadt Buchholz,93
11268,Finanzamt München,92
16959,Bürgermeister Timmendorfer Strand,11
13807,Hessisches Amt für Versorgung und Soziales Gießen,94
7664,Zweckverband Schienenpersonennahverkehr Rheinland-Pfalz Süd,6
4425,Beauftragter der Landesregierung für Migration und Integration,6
8534,Gemeinde Orsingen-Nenzingen,91
3643,Finanzamt Frankfurt (Oder),3
14682,Staatliches Bauamt Weilheim,92
15671,Boitzenburger Land,3
6964,Stadt Schmalkalden,10
6753,Stadtarchiv Bremerhaven,12
7587,Stadt Oranienbaum-Wörlitz,13
3807,Berliner Forsten,4
16850,"Stadt Mainz Dezernat II - Finanzen, Beteiligungen, Sport",6
4876,Verbandsgemeindeverwaltung Bad Hönningen,6
16978,Bauaufsicht Frankfurt,94
16268,Finanzamt Jena,10
15652,Deutsche Emissionshandelsstelle,1
395,Deutsches Rotes Kreuz,1
11146,Amtsgericht Neu-Ulm,92
3093,Schulamt für die kreisfreie Stadt Mönchengladbach,2
16958,Oberbürgermeister Gelsenkirchen,2
15130,Städt. Hölderlin-Gymnasium Köln,2
16960,Bürgermeister Rudersberg,91
6155,Bürgermeister - Merzig,9
16957,Bürgermeister Everswinkel,2
5665,"Schwalbach, Gemeinde",9
15200,Studierendenwerk Düsseldorf AöR,2
16955,Bürgermeister Guben,3
13931,"Landesamt für Soziales, Jugend und Versorgung – Beratungs- und Prüfbehörde nach dem LWTG Koblenz",6
1000,Zollkriminalamt,1
5750,Stadt Wadern,9
10512,"Stadtwerke Leer, AöR",93
5647,"Schmelz, Gemeinde",9
6830,Stadt Ebersberg,92
16783,SWM Versorgungs GmbH,92
9117,Staatsanwaltschaft Rottweil,91
15636,"Landesprüfungsamt für Medizin, Pharmazie und Psychotherapie Bayern",92
5582,"Rehlingen-Siersburg, Gemeinde",9
14414,Regulierungskammer Rheinland-Pfalz,6
10381,Samtgemeinde Lutter am Barenberge,93
5310,"Bous, Gemeinde",9
16417,Studentenwerk Leipzig,89
3440,Kommunalverwaltung Gangelt,2
5558,"Perl, Gemeinde",9
5547,"Ottweiler, Stadt",9
5516,"Nohfelden, Gemeinde",9
5477,"Namborn, Gemeinde",9
16344,"DB Regio AG, S-Bahn München",92
5464,"Mettlach, Gemeinde",9
5424,"Mandelbachtal, Gemeinde",9
14400,Stromnetz Hamburg GmbH,5
3863,Gemeinsame Obere Luftfahrtbehörde Berlin-Brandenburg,4
5395,"Kirkel, Gemeinde",9
5387,"Illingen, Gemeinde",9
3529,Kommunalverwaltung Hemer,2
16823,Gesellschaft für Wirtschaftsförderung im Kreis Höxter mbH,2
14645,"Technische Hochschule Brandenburg, Hochschulbibliothek",3
5361,"Heusweiler, Gemeinde",9
5339,"Friedrichsthal, Stadt",9
5333,"Freisen, Gemeinde",9
3947,Stiftung Naturschutz,4
6984,Stadtwerke Schmölln GmbH,10
5318,"Ensdorf, Gemeinde",9
15161,Verfassungsschutz Schleswig-Holstein,11
11101,Amtsgericht Aichach,92
3966,Verwaltungsakademie Berlin,4
9181,Stadt Donaueschingen,91
7407,Generalstaatsanwaltschaft Naumburg,13
9938,Landesamt für Denkmalpflege Hessen,94
6038,Landesfeuerwehrschule Saarland,9
9617,Gemeinde Friedrichsdorf,94
11169,Autobahndirektion Südbayern,92
5291,"Beckingen, Gemeinde",9
9996,Amtsgericht Papenburg,93
7600,Stadt Thale,13
16643,Landratsamt Nürnberger Land Immissionsschutz,92
3752,Sozialgericht Potsdam,3
16361,Faust-Gymnasium Staufen,91
6994,Thüringer Landesamt für Statistik (TLS),10
9657,Gemeinde Guxhagen,94
4881,Verbandsgemeindeverwaltung Baumholder,6
7533,Staatsanwaltschaft Halle,13
16845,Kommunales Prüfungsamt beim Ministerium des Innern und für Kommunales des Landes Brandenburg,3
4365,Stadt- und Überlandwerke GmbH Lübben (SÜW),3
9120,Staatsanwaltschaft Ulm,91
14072,Jobcenter Landkreis Greiz,10
16425,Vereinigte Stadtwerke GmbH,11
16439,Stadtwerke Waldmünchen,92
5031,Landesamt für Vermessung und Geobasisinformation,6
4467,Finanzamt Koblenz,6
6781,Stadtverwaltung Weilheim,92
10511,Stadtwerke Buxtehude GmbH,93
10965,Stadt Groitzsch,89
5127,Stadt Jüterbog,3
7501,Schönebeck Elbe,13
3832,Der Regierende Bürgermeister von Berlin - Kulturelle Angelegenheiten,4
15640,Landesamt für soziale Dienste Schleswig-Holstein - Dezernat Gesundheitsberufe,11
13764,FQA Kreisfreie Stadt Schwabach,92
11530,Gemeinde Eching am Ammersee - Landkreis Landsberg am Lech-,92
9984,Amtsgericht Leer,93
4997,Verbandsgemeindeverwaltung Traben-Trarbach,6
14418,SWT-AöR,6
16810,Rechenzentrum der Universität Hildesheim,93
13963,"Keisverwaltung Rendsburg-Eckernförde – Fachbereich Soziales, Arbeit und Gesundheit – Heimaufsicht",11
16044,Europäischer Forschungsrat,107
13223,Kreissparkasse Köln,2
4558,Handwerkskammer Rheinhessen,6
15641,Landesprüfungsamt für akademische Heilberufe Thüringen,10
16770,Zentrum für Informations- und Medientechnologie der Hochschule Siegen,2
14432,Landeskonsortium Baden-Württemberg,91
16792,HAWK Hochschule IT Service,93
4664,Pfälzische Rechtsanwaltskammer Zweibrücken,6
13232,Sparkasse Beckum-Wadersloh,2
16548,Landkreistag Saarland,9
3392,Kommunalverwaltung Gronau (Westf.),2
14588,"Helmut-Schmidt-Universität, Universität der Bundeswehr Hamburg Universitätsbibliothek",5
16247,Amt Röbel-Müritz,7
14450,Universitätsbibliothek Greifswald,7
5155,Stadt Grevesmühlen,7
3760,Staatliches Schulamt Eberswalde,3
7078,Amt Eiderkanal,11
16505,go.on Gesellschaft für Bus- und Schienenverkehr mbH,2
13774,FQA Landkreis Augsburg,92
16429,Gymnasium Oldenfelde,5
15639,Sächsisches Landesprüfungsamt für akademische Heilberufe,89
4040,Hamburger Wasserwerke GmbH,5
2419,Amtsgericht Recklinghausen,2
4843,Stadtverwaltung Mayen,6
3077,Schulamt für die Stadt Düsseldorf,2
10635,Gemeinde Heidersdorf,89
9407,Stadt Waiblingen,91
13132,Frankfurter Sparkasse,94
13746,FQA Landkreis Rottal-Inn,92
10215,Industrie- und Handelskammer Hannover,93
9078,Staatliches Hochbauamt Ulm,91
3802,Baukammer Berlin,4
13293,Stadtsparkasse Bocholt,2
6696,Landesamt für Verfassungsschutz Bremen,12
13126,Bremer Landesbank Kreditanstalt Oldenburg,12
2605,Finanzamt Bielefeld-Innenstadt,2
5026,Verkehrsdirektion Koblenz,6
3755,Staatliches Schulamt Frankfurt (Oder),3
14550,Hochschule Osnabrück. Fakultäten Ingenieurwissenschaften und Informatik und Wirtschafts- und Sozialwissenschaften,93
11795,Gemeinde Höhenkirchen-Siegertsunn - Landkreis München-,92
